Transaction_ID,Date,City,Region,Product,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Cost,Profit,Sales_Channel,Customer_Type,Month,Month_Number,Quarter,Year,Profit_Margin_Percent,Unnamed: 20,Gross_Sale,DIS_Amount
KSA00283,2026-04-24,Kalaburagi,Kalyana Karnataka,Tablet,20,31170,5,623400,31170.0,592230.0,436446.51,155783.49,Corporate,Individual,April,4,Q2,2026,26.3,,623400,194313780.0
KSA00284,2025-08-04,Belagavi,North Karnataka,Laptop,2,50588,0,101176,0.0,101176.0,78381.18,22794.82,Distributor,Enterprise,August,8,Q3,2025,22.53,,101176,0.0
KSA00285,2026-04-07,Vijayapura,North Karnataka,Monitor,8,9467,10,75736,7573.6,68162.4,43445.76,24716.64,Distributor,Enterprise,April,4,Q2,2026,36.26,,75736,5735941.696
KSA00286,2026-05-30,Kolar,South Karnataka,Laptop,6,65860,0,395160,0.0,395160.0,262415.87,132744.13,Distributor,Enterprise,May,5,Q2,2026,33.59,,395160,0.0
KSA00287,2025-01-10,Vijayapura,North Karnataka,Tablet,10,18971,5,189710,9485.5,180224.5,140414.83,39809.67,Distributor,Small Business,January,1,Q1,2025,22.09,,189710,17994942.05
KSA00288,2025-07-16,Udupi,Coastal Karnataka,Smartphone,17,31368,15,533256,79988.4,453267.6,283580.77,169686.83,Corporate,Enterprise,July,7,Q3,2025,37.44,,533256,426542942.304
KSA00289,2025-08-30,Dharwad,North Karnataka,Headphones,16,2783,0,44528,0.0,44528.0,36246.23,8281.77,Online,Medium Business,August,8,Q3,2025,18.6,,44528,0.0
KSA00290,2025-11-17,Hassan,South Karnataka,Desktop PC,6,60972,10,365832,36583.2,329248.8,236003.34,93245.46,Distributor,Enterprise,November,11,Q4,2025,28.32,,365832,133833052.224
KSA00291,2026-01-22,Udupi,Coastal Karnataka,Tablet,3,32624,0,97872,0.0,97872.0,81479.79,16392.21,Corporate,Individual,January,1,Q1,2026,16.75,,97872,0.0
KSA00292,2025-12-06,Dharwad,North Karnataka,Smartphone,16,43588,15,697408,104611.2,592796.8,380295.03,212501.77,Online,Individual,December,12,Q4,2025,35.85,,697408,729566877.696
KSA00293,2025-07-23,Vijayapura,North Karnataka,Printer,15,10091,10,151365,15136.5,136228.5,88771.03,47457.47,Online,Small Business,July,7,Q3,2025,34.84,,151365,22911363.225
KSA00294,2026-05-10,Mysuru,South Karnataka,Printer,17,17678,10,300526,30052.6,270473.4,226504.14,43969.26,Corporate,Small Business,May,5,Q2,2026,16.26,,300526,90315876.676
KSA00295,2026-02-03,Belagavi,North Karnataka,Tablet,9,17161,15,154449,23167.35,131281.65,99637.52,31644.13,Retail Store,Enterprise,February,2,Q1,2026,24.1,,154449,35781740.4015
KSA00296,2025-11-16,Vijayapura,North Karnataka,Desktop PC,9,36478,5,328302,16415.1,311886.9,214626.2,97260.7,Retail Store,Small Business,November,11,Q4,2025,31.18,,328302,53891101.602
KSA00297,2025-04-26,Vijayapura,North Karnataka,Smartphone,6,23586,10,141516,14151.6,127364.4,101866.32,25498.08,Online,Medium Business,April,4,Q2,2025,20.02,,141516,20026778.256
KSA00298,2025-04-17,Raichur,Kalyana Karnataka,Smartphone,7,17168,10,120176,12017.6,108158.4,66961.15,41197.25,Corporate,Small Business,April,4,Q2,2025,38.09,,120176,14442270.976
KSA00299,2025-05-08,Bengaluru,South Karnataka,Laptop,8,54476,0,435808,0.0,435808.0,305185.45,130622.55,Distributor,Medium Business,May,5,Q2,2025,29.97,,435808,0.0
KSA00300,2026-05-01,Chitradurga,Central Karnataka,Tablet,6,20594,5,123564,6178.2,117385.8,79390.71,37995.09,Online,Individual,May,5,Q2,2026,32.37,,123564,7634031.048
KSA00301,2025-05-05,Bidar,Kalyana Karnataka,Monitor,9,17279,5,155511,7775.55,147735.45,112985.8,34749.65,Corporate,Medium Business,May,5,Q2,2025,23.52,,155511,12091835.5605
KSA00302,2025-01-01,Kalaburagi,Kalyana Karnataka,Keyboard,10,1173,0,11730,0.0,11730.0,9781.99,1948.01,Retail Store,Medium Business,January,1,Q1,2025,16.61,,11730,0.0
KSA00303,2026-05-04,Mangaluru,Coastal Karnataka,Printer,18,19754,5,355572,17778.6,337793.4,236389.18,101404.22,Retail Store,Individual,May,5,Q2,2026,30.02,,355572,63215723.592
KSA00304,2026-05-23,Davangere,Central Karnataka,Laptop,17,71724,5,1219308,60965.4,1158342.6,824108.75,334233.85,Online,Small Business,May,5,Q2,2026,28.85,,1219308,743355999.432
KSA00305,2025-01-22,Shivamogga,Malnad Karnataka,Monitor,6,21363,0,128178,0.0,128178.0,87767.52,40410.48,Online,Medium Business,January,1,Q1,2025,31.53,,128178,0.0
KSA00306,2025-10-07,Vijayapura,North Karnataka,Smartwatch,12,11142,0,133704,0.0,133704.0,107464.99,26239.01,Online,Individual,October,10,Q4,2025,19.62,,133704,0.0
KSA00307,2026-03-02,Tumakuru,South Karnataka,Smartwatch,15,3037,0,45555,0.0,45555.0,29525.97,16029.03,Corporate,Small Business,March,3,Q1,2026,35.19,,45555,0.0
KSA00308,2026-04-02,Hubballi,North Karnataka,Headphones,1,7610,15,7610,1141.5,6468.5,4187.25,2281.25,Corporate,Enterprise,April,4,Q2,2026,35.27,,7610,86868.15
KSA00309,2025-09-26,Mangaluru,Coastal Karnataka,Headphones,16,4268,5,68288,3414.4,64873.6,41832.08,23041.52,Distributor,Medium Business,September,9,Q3,2025,35.52,,68288,2331625.472
KSA00310,2026-06-23,Kolar,South Karnataka,Desktop PC,15,61553,10,923295,92329.5,830965.5,665627.03,165338.47,Online,Individual,June,6,Q2,2026,19.9,,923295,852473657.025
KSA00311,2026-06-24,Kodagu,Malnad Karnataka,Printer,6,7473,0,44838,0.0,44838.0,36845.99,7992.01,Online,Small Business,June,6,Q2,2026,17.82,,44838,0.0
KSA00312,2025-09-15,Shivamogga,Malnad Karnataka,Headphones,2,3220,15,6440,966.0,5474.0,4170.06,1303.94,Corporate,Small Business,September,9,Q3,2025,23.82,,6440,62210.4
KSA00313,2025-12-12,Hassan,South Karnataka,Tablet,1,28308,0,28308,0.0,28308.0,21186.43,7121.57,Distributor,Individual,December,12,Q4,2025,25.16,,28308,0.0
KSA00314,2026-05-28,Hubballi,North Karnataka,Smartphone,3,19169,15,57507,8626.05,48880.95,32142.86,16738.09,Distributor,Enterprise,May,5,Q2,2026,34.24,,57507,4960582.5735
KSA00315,2025-04-09,Bidar,Kalyana Karnataka,Desktop PC,2,47951,10,95902,9590.2,86311.8,57325.73,28986.07,Online,Medium Business,April,4,Q2,2025,33.58,,95902,9197193.604
KSA00316,2025-08-31,Bidar,Kalyana Karnataka,Printer,2,13133,15,26266,3939.9,22326.1,13712.16,8613.94,Online,Individual,August,8,Q3,2025,38.58,,26266,1034854.134
KSA00317,2025-08-11,Udupi,Coastal Karnataka,Monitor,13,13492,0,175396,0.0,175396.0,112406.79,62989.21,Corporate,Medium Business,August,8,Q3,2025,35.91,,175396,0.0
KSA00318,2025-09-30,Chitradurga,Central Karnataka,Laptop,19,67422,15,1281018,192152.7,1088865.3,783943.73,304921.57,Distributor,Small Business,September,9,Q3,2025,28.0,,1281018,2461510674.486
KSA00319,2026-04-28,Ballari,Kalyana Karnataka,Tablet,19,16767,15,318573,47785.95,270787.05,216083.5,54703.55,Retail Store,Individual,April,4,Q2,2026,20.2,,318573,152233134.4935
KSA00320,2026-04-06,Davangere,Central Karnataka,Smartphone,1,43576,0,43576,0.0,43576.0,33644.35,9931.65,Distributor,Small Business,April,4,Q2,2026,22.79,,43576,0.0
KSA00321,2025-09-29,Mysuru,South Karnataka,Laptop,20,56198,0,1123960,0.0,1123960.0,674603.07,449356.93,Retail Store,Small Business,September,9,Q3,2025,39.98,,1123960,0.0
KSA00322,2025-05-31,Udupi,Coastal Karnataka,Laptop,19,48189,10,915591,91559.1,824031.9,608724.53,215307.37,Corporate,Medium Business,May,5,Q2,2025,26.13,,915591,838306879.281
KSA00323,2025-03-19,Mysuru,South Karnataka,Smartphone,20,24745,0,494900,0.0,494900.0,416521.14,78378.86,Retail Store,Enterprise,March,3,Q1,2025,15.84,,494900,0.0
KSA00324,2025-01-01,Belagavi,North Karnataka,Tablet,8,24717,10,197736,19773.6,177962.4,145756.14,32206.26,Online,Individual,January,1,Q1,2025,18.1,,197736,39099525.696
KSA00325,2026-05-15,Belagavi,North Karnataka,Smartphone,8,34009,5,272072,13603.6,258468.4,182190.01,76278.39,Retail Store,Medium Business,May,5,Q2,2026,29.51,,272072,37011586.592
KSA00326,2025-03-08,Hassan,South Karnataka,Camera,15,57676,0,865140,0.0,865140.0,706727.61,158412.39,Online,Enterprise,March,3,Q1,2025,18.31,,865140,0.0
KSA00327,2025-09-25,Mandya,South Karnataka,Camera,15,74968,10,1124520,112452.0,1012068.0,610800.66,401267.34,Distributor,Medium Business,September,9,Q3,2025,39.65,,1124520,1264545230.4
KSA00328,2026-01-10,Hassan,South Karnataka,Smartphone,14,44019,5,616266,30813.3,585452.7,353587.17,231865.53,Corporate,Medium Business,January,1,Q1,2026,39.6,,616266,189891891.378
KSA00329,2025-03-22,Kolar,South Karnataka,Headphones,10,3279,0,32790,0.0,32790.0,22185.67,10604.33,Distributor,Medium Business,March,3,Q1,2025,32.34,,32790,0.0
KSA00330,2025-10-20,Udupi,Coastal Karnataka,Keyboard,12,874,15,10488,1573.2,8914.8,6816.34,2098.46,Distributor,Small Business,October,10,Q4,2025,23.54,,10488,164997.216
KSA00331,2025-10-20,Kodagu,Malnad Karnataka,Tablet,1,20849,15,20849,3127.35,17721.65,14270.2,3451.45,Online,Individual,October,10,Q4,2025,19.48,,20849,652021.2015
KSA00332,2026-06-18,Raichur,Kalyana Karnataka,Monitor,17,10030,15,170510,25576.5,144933.5,90797.62,54135.88,Online,Medium Business,June,6,Q2,2026,37.35,,170510,43610490.15
KSA00333,2025-09-10,Dharwad,North Karnataka,Smartphone,6,23005,10,138030,13803.0,124227.0,88737.4,35489.6,Distributor,Small Business,September,9,Q3,2025,28.57,,138030,19052280.9
KSA00334,2025-09-14,Bengaluru,South Karnataka,Laptop,20,53155,0,1063100,0.0,1063100.0,824997.12,238102.88,Corporate,Individual,September,9,Q3,2025,22.4,,1063100,0.0
KSA00335,2026-01-26,Kodagu,Malnad Karnataka,Camera,12,86479,10,1037748,103774.8,933973.2,766681.98,167291.22,Online,Enterprise,January,1,Q1,2026,17.91,,1037748,1076920911.504
KSA00336,2025-07-01,Mandya,South Karnataka,Tablet,11,19381,5,213191,10659.55,202531.45,126052.66,76478.79,Retail Store,Small Business,July,7,Q3,2025,37.76,,213191,22725201.2405
KSA00337,2025-06-29,Kalaburagi,Kalyana Karnataka,Desktop PC,16,43519,5,696304,34815.2,661488.8,467880.95,193607.85,Corporate,Enterprise,June,6,Q2,2025,29.27,,696304,242419630.208
KSA00338,2025-03-12,Hubballi,North Karnataka,Smartphone,13,26654,10,346502,34650.2,311851.8,195954.27,115897.53,Corporate,Enterprise,March,3,Q1,2025,37.16,,346502,120063636.004
KSA00339,2025-02-28,Kolar,South Karnataka,Tablet,15,18116,0,271740,0.0,271740.0,193483.89,78256.11,Retail Store,Medium Business,February,2,Q1,2025,28.8,,271740,0.0
KSA00340,2025-03-31,Mandya,South Karnataka,Keyboard,16,1674,10,26784,2678.4,24105.6,17725.59,6380.01,Retail Store,Individual,March,3,Q1,2025,26.47,,26784,717382.656
KSA00341,2025-04-15,Hubballi,North Karnataka,Desktop PC,12,40952,0,491424,0.0,491424.0,334143.44,157280.56,Distributor,Enterprise,April,4,Q2,2025,32.01,,491424,0.0
KSA00342,2026-03-14,Chitradurga,Central Karnataka,Smartwatch,15,12113,15,181695,27254.25,154440.75,94333.24,60107.51,Retail Store,Small Business,March,3,Q1,2026,38.92,,181695,49519609.5375
KSA00343,2025-01-29,Udupi,Coastal Karnataka,Camera,10,48116,15,481160,72174.0,408986.0,265850.07,143135.93,Retail Store,Medium Business,January,1,Q1,2025,35.0,,481160,347272418.4
KSA00344,2025-02-14,Ballari,Kalyana Karnataka,Keyboard,1,1251,10,1251,125.1,1125.9,717.79,408.11,Retail Store,Small Business,February,2,Q1,2025,36.25,,1251,1565.001
KSA00345,2025-02-05,Hassan,South Karnataka,Desktop PC,6,64134,15,384804,57720.6,327083.4,275655.12,51428.28,Retail Store,Small Business,February,2,Q1,2025,15.72,,384804,222111177.624
KSA00346,2025-10-09,Mandya,South Karnataka,Smartphone,6,21631,15,129786,19467.9,110318.1,67767.74,42550.36,Distributor,Individual,October,10,Q4,2025,38.57,,129786,25266608.694
KSA00347,2025-08-05,Dharwad,North Karnataka,Laptop,17,51095,10,868615,86861.5,781753.5,636923.28,144830.22,Distributor,Enterprise,August,8,Q3,2025,18.53,,868615,754492018.225
KSA00348,2025-04-13,Bengaluru,South Karnataka,Smartphone,13,27399,10,356187,35618.7,320568.3,199320.15,121248.15,Online,Small Business,April,4,Q2,2025,37.82,,356187,126869178.969
KSA00349,2026-03-17,Mysuru,South Karnataka,Keyboard,16,2817,15,45072,6760.8,38311.2,28129.24,10181.96,Online,Small Business,March,3,Q1,2026,26.58,,45072,3047227.776
KSA00350,2025-06-10,Belagavi,North Karnataka,Laptop,4,68985,5,275940,13797.0,262143.0,158228.99,103914.01,Corporate,Medium Business,June,6,Q2,2025,39.64,,275940,38071441.8
KSA00351,2025-04-25,Belagavi,North Karnataka,Printer,11,10874,10,119614,11961.4,107652.6,72860.73,34791.87,Online,Small Business,April,4,Q2,2025,32.32,,119614,14307508.996
KSA00352,2025-08-02,Davangere,Central Karnataka,Tablet,14,20389,10,285446,28544.6,256901.4,175621.34,81280.06,Corporate,Medium Business,August,8,Q3,2025,31.64,,285446,81479418.916
KSA00353,2026-03-21,Belagavi,North Karnataka,Printer,4,14640,10,58560,5856.0,52704.0,41032.67,11671.33,Corporate,Enterprise,March,3,Q1,2026,22.15,,58560,3429273.6
KSA00354,2025-12-03,Hassan,South Karnataka,Smartwatch,10,12266,10,122660,12266.0,110394.0,83448.84,26945.16,Distributor,Enterprise,December,12,Q4,2025,24.41,,122660,15045475.6
KSA00355,2025-11-10,Shivamogga,Malnad Karnataka,Tablet,4,20478,15,81912,12286.8,69625.2,47163.97,22461.23,Retail Store,Enterprise,November,11,Q4,2025,32.26,,81912,10064363.616
KSA00356,2025-02-07,Kalaburagi,Kalyana Karnataka,Laptop,19,69150,5,1313850,65692.5,1248157.5,1033011.77,215145.73,Distributor,Small Business,February,2,Q1,2025,17.24,,1313850,863100911.25
KSA00357,2025-09-12,Bidar,Kalyana Karnataka,Tablet,20,19586,15,391720,58758.0,332962.0,275474.79,57487.21,Corporate,Small Business,September,9,Q3,2025,17.27,,391720,230166837.6
KSA00358,2025-08-17,Bengaluru,South Karnataka,Laptop,17,71616,10,1217472,121747.2,1095724.8,926926.86,168797.94,Online,Small Business,August,8,Q3,2025,15.41,,1217472,1482238070.784
KSA00359,2025-10-14,Bidar,Kalyana Karnataka,Smartphone,10,38124,10,381240,38124.0,343116.0,206732.45,136383.55,Online,Enterprise,October,10,Q4,2025,39.75,,381240,145343937.6
KSA00360,2025-05-18,Chitradurga,Central Karnataka,Tablet,11,34106,5,375166,18758.3,356407.7,221733.92,134673.78,Distributor,Individual,May,5,Q2,2025,37.79,,375166,70374763.778
KSA00361,2026-03-06,Mangaluru,Coastal Karnataka,Laptop,9,71438,10,642942,64294.2,578647.8,421400.81,157246.99,Corporate,Medium Business,March,3,Q1,2026,27.17,,642942,413374415.364
KSA00362,2025-08-30,Davangere,Central Karnataka,Headphones,15,3684,10,55260,5526.0,49734.0,38118.08,11615.92,Distributor,Medium Business,August,8,Q3,2025,23.36,,55260,3053667.6
KSA00363,2025-01-01,Mangaluru,Coastal Karnataka,Smartwatch,20,4647,5,92940,4647.0,88293.0,67521.27,20771.73,Online,Small Business,January,1,Q1,2025,23.53,,92940,4318921.8
KSA00364,2026-02-09,Davangere,Central Karnataka,Desktop PC,10,61699,15,616990,92548.5,524441.5,429896.09,94545.41,Online,Small Business,February,2,Q1,2026,18.03,,616990,571014990.15
KSA00365,2026-01-18,Chitradurga,Central Karnataka,Desktop PC,18,54489,5,980802,49040.1,931761.9,634073.4,297688.5,Retail Store,Medium Business,January,1,Q1,2026,31.95,,980802,480986281.602
KSA00366,2025-10-10,Hubballi,North Karnataka,Smartphone,18,32761,0,589698,0.0,589698.0,436172.34,153525.66,Retail Store,Small Business,October,10,Q4,2025,26.03,,589698,0.0
KSA00367,2025-09-26,Raichur,Kalyana Karnataka,Headphones,11,1730,15,19030,2854.5,16175.5,10629.2,5546.3,Retail Store,Individual,September,9,Q3,2025,34.29,,19030,543211.35
KSA00368,2026-06-22,Raichur,Kalyana Karnataka,Monitor,7,9276,10,64932,6493.2,58438.8,39168.71,19270.09,Online,Individual,June,6,Q2,2026,32.97,,64932,4216164.624
KSA00369,2026-03-02,Davangere,Central Karnataka,Keyboard,12,1799,10,21588,2158.8,19429.2,14857.15,4572.05,Online,Enterprise,March,3,Q1,2026,23.53,,21588,466041.744
KSA00370,2026-02-07,Hubballi,North Karnataka,Monitor,11,21707,10,238777,23877.7,214899.3,164177.72,50721.58,Distributor,Small Business,February,2,Q1,2026,23.6,,238777,57014455.729
KSA00371,2025-03-29,Hassan,South Karnataka,Desktop PC,5,43694,0,218470,0.0,218470.0,137589.17,80880.83,Distributor,Medium Business,March,3,Q1,2025,37.02,,218470,0.0
KSA00372,2026-06-04,Belagavi,North Karnataka,Camera,16,50992,10,815872,81587.2,734284.8,490686.33,243598.47,Online,Enterprise,June,6,Q2,2026,33.17,,815872,665647120.384
KSA00373,2025-09-17,Kolar,South Karnataka,Smartphone,15,32932,0,493980,0.0,493980.0,402710.23,91269.77,Distributor,Individual,September,9,Q3,2025,18.48,,493980,0.0
KSA00374,2025-08-04,Belagavi,North Karnataka,Desktop PC,10,69670,15,696700,104505.0,592195.0,448982.92,143212.08,Retail Store,Individual,August,8,Q3,2025,24.18,,696700,728086335.0
KSA00375,2026-03-31,Tumakuru,South Karnataka,Laptop,4,51327,10,205308,20530.8,184777.2,156924.57,27852.63,Retail Store,Small Business,March,3,Q1,2026,15.07,,205308,42151374.864
KSA00376,2025-06-04,Hassan,South Karnataka,Smartphone,18,24778,10,446004,44600.4,401403.6,309164.31,92239.29,Distributor,Small Business,June,6,Q2,2025,22.98,,446004,198919568.016
KSA00377,2025-05-18,Tumakuru,South Karnataka,Monitor,9,9740,5,87660,4383.0,83277.0,54146.76,29130.24,Retail Store,Individual,May,5,Q2,2025,34.98,,87660,3842137.8
KSA00378,2025-05-03,Kodagu,Malnad Karnataka,Keyboard,7,1549,0,10843,0.0,10843.0,7739.9,3103.1,Retail Store,Medium Business,May,5,Q2,2025,28.62,,10843,0.0
KSA00379,2025-09-13,Ballari,Kalyana Karnataka,Smartphone,6,28391,5,170346,8517.3,161828.7,110148.73,51679.97,Corporate,Small Business,September,9,Q3,2025,31.93,,170346,14508879.858
KSA00380,2025-10-20,Mandya,South Karnataka,Keyboard,16,1707,5,27312,1365.6,25946.4,19477.35,6469.05,Retail Store,Enterprise,October,10,Q4,2025,24.93,,27312,372972.672
KSA00381,2025-02-02,Kodagu,Malnad Karnataka,Smartwatch,16,12169,0,194704,0.0,194704.0,147854.59,46849.41,Distributor,Small Business,February,2,Q1,2025,24.06,,194704,0.0
KSA00382,2025-04-03,Shivamogga,Malnad Karnataka,Monitor,19,26356,10,500764,50076.4,450687.6,348559.16,102128.44,Corporate,Small Business,April,4,Q2,2025,22.66,,500764,250764583.696
KSA00383,2025-06-11,Vijayapura,North Karnataka,Tablet,3,15232,5,45696,2284.8,43411.2,29955.34,13455.86,Retail Store,Small Business,June,6,Q2,2025,31.0,,45696,1044062.208
KSA00384,2025-04-10,Tumakuru,South Karnataka,Tablet,6,16717,15,100302,15045.3,85256.7,59512.75,25743.95,Distributor,Medium Business,April,4,Q2,2025,30.2,,100302,15090736.806
KSA00385,2025-10-21,Ballari,Kalyana Karnataka,Smartphone,7,31034,0,217238,0.0,217238.0,143001.31,74236.69,Online,Enterprise,October,10,Q4,2025,34.17,,217238,0.0
KSA00386,2025-09-30,Mangaluru,Coastal Karnataka,Monitor,19,29802,10,566238,56623.8,509614.2,316507.14,193107.06,Retail Store,Individual,September,9,Q3,2025,37.89,,566238,320625472.644
KSA00387,2026-05-29,Raichur,Kalyana Karnataka,Headphones,11,1039,5,11429,571.45,10857.55,8526.29,2331.26,Distributor,Enterprise,May,5,Q2,2026,21.47,,11429,65311.0205
KSA00388,2026-03-19,Chitradurga,Central Karnataka,Camera,13,62646,20,814398,162879.6,651518.4,490964.65,160553.75,Distributor,Medium Business,March,3,Q1,2026,24.64,,814398,1326488204.808
KSA00389,2025-05-27,Tumakuru,South Karnataka,Laptop,2,51792,10,103584,10358.4,93225.6,78566.38,14659.22,Distributor,Individual,May,5,Q2,2025,15.72,,103584,10729645.056
KSA00390,2025-06-08,Raichur,Kalyana Karnataka,Smartwatch,13,7241,15,94133,14119.95,80013.05,67519.98,12493.07,Corporate,Small Business,June,6,Q2,2025,15.61,,94133,13291532.5335
KSA00391,2025-03-15,Hassan,South Karnataka,Printer,11,7776,0,85536,0.0,85536.0,68749.49,16786.51,Online,Enterprise,March,3,Q1,2025,19.63,,85536,0.0
KSA00392,2026-06-09,Bengaluru,South Karnataka,Smartphone,20,15325,0,306500,0.0,306500.0,190518.31,115981.69,Retail Store,Individual,June,6,Q2,2026,37.84,,306500,0.0
KSA00393,2026-04-15,Belagavi,North Karnataka,Printer,19,10378,10,197182,19718.2,177463.8,124040.91,53422.89,Retail Store,Small Business,April,4,Q2,2026,30.1,,197182,38880741.124
KSA00394,2025-03-02,Shivamogga,Malnad Karnataka,Monitor,11,13898,0,152878,0.0,152878.0,100904.58,51973.42,Retail Store,Individual,March,3,Q1,2025,34.0,,152878,0.0
KSA00395,2025-03-07,Shivamogga,Malnad Karnataka,Headphones,7,2304,0,16128,0.0,16128.0,10815.29,5312.71,Online,Small Business,March,3,Q1,2025,32.94,,16128,0.0
KSA00396,2026-03-10,Davangere,Central Karnataka,Keyboard,4,2826,20,11304,2260.8,9043.2,5853.06,3190.14,Retail Store,Medium Business,March,3,Q1,2026,35.28,,11304,255560.832
KSA00397,2026-02-28,Hubballi,North Karnataka,Monitor,15,23348,5,350220,17511.0,332709.0,274271.27,58437.73,Corporate,Enterprise,February,2,Q1,2026,17.56,,350220,61327024.2
KSA00398,2025-06-29,Kodagu,Malnad Karnataka,Headphones,20,7577,0,151540,0.0,151540.0,120572.42,30967.58,Distributor,Medium Business,June,6,Q2,2025,20.44,,151540,0.0
KSA00399,2026-03-18,Ballari,Kalyana Karnataka,Keyboard,12,2503,0,30036,0.0,30036.0,20378.86,9657.14,Online,Medium Business,March,3,Q1,2026,32.15,,30036,0.0
KSA00400,2025-10-15,Tumakuru,South Karnataka,Keyboard,18,1666,15,29988,4498.2,25489.8,19268.91,6220.89,Distributor,Small Business,October,10,Q4,2025,24.41,,29988,1348920.216
KSA00401,2025-11-05,Chitradurga,Central Karnataka,Printer,4,12144,0,48576,0.0,48576.0,40365.81,8210.19,Online,Enterprise,November,11,Q4,2025,16.9,,48576,0.0
KSA00402,2025-06-21,Tumakuru,South Karnataka,Printer,11,15661,0,172271,0.0,172271.0,128159.71,44111.29,Corporate,Small Business,June,6,Q2,2025,25.61,,172271,0.0
KSA00403,2025-08-28,Tumakuru,South Karnataka,Printer,8,8552,15,68416,10262.4,58153.6,49086.8,9066.8,Corporate,Enterprise,August,8,Q3,2025,15.59,,68416,7021123.584
KSA00404,2025-02-23,Ballari,Kalyana Karnataka,Laptop,20,71943,10,1438860,143886.0,1294974.0,999482.5,295491.5,Corporate,Small Business,February,2,Q1,2025,22.82,,1438860,2070318099.6
KSA00405,2026-01-20,Davangere,Central Karnataka,Headphones,6,1692,5,10152,507.6,9644.4,7740.68,1903.72,Corporate,Individual,January,1,Q1,2026,19.74,,10152,51531.552
KSA00406,2026-05-26,Kodagu,Malnad Karnataka,Tablet,16,32572,10,521152,52115.2,469036.8,379384.32,89652.48,Retail Store,Individual,May,5,Q2,2026,19.11,,521152,271599407.104
KSA00407,2025-12-02,Mangaluru,Coastal Karnataka,Laptop,1,67020,5,67020,3351.0,63669.0,46768.7,16900.3,Online,Individual,December,12,Q4,2025,26.54,,67020,2245840.2
KSA00408,2025-07-19,Hubballi,North Karnataka,Smartphone,8,31823,0,254584,0.0,254584.0,164576.61,90007.39,Distributor,Enterprise,July,7,Q3,2025,35.35,,254584,0.0
KSA00409,2025-01-07,Vijayapura,North Karnataka,Headphones,2,4914,10,9828,982.8,8845.2,7486.92,1358.28,Online,Medium Business,January,1,Q1,2025,15.36,,9828,96589.584
KSA00410,2025-03-01,Ballari,Kalyana Karnataka,Camera,9,63708,5,573372,28668.6,544703.4,462764.71,81938.69,Distributor,Medium Business,March,3,Q1,2025,15.04,,573372,164377725.192
KSA00411,2025-01-03,Kodagu,Malnad Karnataka,Desktop PC,12,52661,20,631932,126386.4,505545.6,413931.56,91614.04,Corporate,Medium Business,January,1,Q1,2025,18.12,,631932,798676105.248
KSA00412,2025-02-26,Ballari,Kalyana Karnataka,Laptop,2,55727,15,111454,16718.1,94735.9,63069.04,31666.86,Distributor,Individual,February,2,Q1,2025,33.43,,111454,18632991.174
KSA00413,2025-06-12,Belagavi,North Karnataka,Printer,10,11311,0,113110,0.0,113110.0,74748.13,38361.87,Retail Store,Enterprise,June,6,Q2,2025,33.92,,113110,0.0
KSA00414,2026-03-23,Hassan,South Karnataka,Smartphone,8,17100,10,136800,13680.0,123120.0,88591.24,34528.76,Online,Small Business,March,3,Q1,2026,28.04,,136800,18714240.0
KSA00415,2025-11-22,Shivamogga,Malnad Karnataka,Printer,1,10364,5,10364,518.2,9845.8,8127.39,1718.41,Distributor,Enterprise,November,11,Q4,2025,17.45,,10364,53706.248
KSA00416,2025-08-23,Kodagu,Malnad Karnataka,Smartwatch,11,5401,10,59411,5941.1,53469.9,32320.34,21149.56,Distributor,Small Business,August,8,Q3,2025,39.55,,59411,3529666.921
KSA00417,2025-06-05,Hubballi,North Karnataka,Desktop PC,1,39550,5,39550,1977.5,37572.5,31224.15,6348.35,Retail Store,Small Business,June,6,Q2,2025,16.9,,39550,782101.25
KSA00418,2026-02-04,Ballari,Kalyana Karnataka,Desktop PC,1,52330,0,52330,0.0,52330.0,37130.18,15199.82,Online,Medium Business,February,2,Q1,2026,29.05,,52330,0.0
KSA00419,2026-03-29,Bengaluru,South Karnataka,Printer,11,14038,5,154418,7720.9,146697.1,100439.26,46257.84,Online,Small Business,March,3,Q1,2026,31.53,,154418,11922459.362
KSA00420,2025-05-14,Kodagu,Malnad Karnataka,Smartphone,19,19890,20,377910,75582.0,302328.0,188722.73,113605.27,Corporate,Medium Business,May,5,Q2,2025,37.58,,377910,285631936.2
KSA00421,2026-06-09,Bengaluru,South Karnataka,Smartphone,2,40912,20,81824,16364.8,65459.2,41793.99,23665.21,Distributor,Enterprise,June,6,Q2,2026,36.15,,81824,13390333.952
KSA00422,2026-05-14,Kalaburagi,Kalyana Karnataka,Printer,10,19581,15,195810,29371.5,166438.5,126746.77,39691.73,Corporate,Small Business,May,5,Q2,2026,23.85,,195810,57512334.15
KSA00423,2025-10-03,Dharwad,North Karnataka,Keyboard,16,2756,10,44096,4409.6,39686.4,28843.41,10842.99,Corporate,Medium Business,October,10,Q4,2025,27.32,,44096,1944457.216
KSA00424,2025-02-10,Mysuru,South Karnataka,Printer,9,9156,10,82404,8240.4,74163.6,54821.17,19342.43,Online,Small Business,February,2,Q1,2025,26.08,,82404,6790419.216
